,date,game_key,정대현,김건태,박정준,윤영삼,밴헤켄,박종윤,한현희,신재영,조상우,손동욱,이영준,하영민,김윤환,최원태,김해수,박주현,정용준,김정인,박승주,김홍빈,안현석,유재훈,안정훈,이찬석,김성택,오설리반,브리검,오윤성,김성민,황덕균,마정길,오주원,금민철,이보근,양훈,김상수
92,2017-07-25,20170725WOLG0,"[0, 0, 0.0, 0.8999999999999999, 2.0, 1.6666666666666667]","[0, 0, 4.5, 1.0, 2, 2.0]","[0, 0, 2.25, 0.75, 4, 1.3333333333333333]","[0, 0, 3.789473684210526, 1.4210526315789473, 4.5, 2.7142857142857144]","[0, 0, 3.878453038674033, 1.3259668508287292, 2.8947368421052633, 5.484848484848485]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.6486486486486487, 1.0945945945945945, 4.0, 4.933333333333334]","[0, 0, 5.108108108108109, 1.3552123552123554, 2.7058823529411766, 4.5438596491228065]","[0, 0, 4.984615384615385, 1.546153846153846, 3.142857142857143, 3.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.12, 1.8, 0.6111111111111112, 1.3888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.325259515570934, 1.2664359861591696, 4.333333333333333, 6.020833333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 81.0, 12.0, 0.0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 2.4, 2.0, 2.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.714285714285715, 2.2857142857142856, 3.0, 3.5]","[1, 0, 4.325242718446602, 1.4126213592233008, 2.6666666666666665, 6.242424242424243]","[0, 0, 4.764705882352941, 1.7647058823529411, 0.6, 1.1333333333333333]","[0, 0, 4.03448275862069, 1.6551724137931034, 1.3333333333333333, 2.6363636363636362]","[0, 0, 12.6, 2.2, 2.0, 1.6666666666666667]","[0, 0, 8.64, 1.68, 2.0, 1.388888888888889]","[0, 0, 4.892617449664429, 1.4899328859060403, 4.222222222222222, 1.505050505050505]","[0, 0, 5.04, 1.98, 1.3666666666666667, 1.6666666666666667]","[0, 0, 4.05, 1.38, 4.625, 1.0101010101010102]","[0, 0, 4.909090909090909, 1.5454545454545454, 0.6666666666666666, 1.8333333333333333]","[0, 0, 3.4615384615384612, 1.1538461538461537, 3.090909090909091, 1.0263157894736843]"
93,2017-07-26,20170726WOLG0,"[0, 0, 0.0, 0.8999999999999999, 2.0, 1.6666666666666667]","[0, 0, 4.5, 1.0, 2, 2.0]","[0, 0, 2.25, 0.75, 4, 1.3333333333333333]","[0, 0, 3.789473684210526, 1.4210526315789473, 4.5, 2.7142857142857144]","[1, 0, 4.185, 1.3949999999999998, 2.9047619047619047, 5.555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6486486486486487, 1.0945945945945945, 4.0, 4.933333333333334]","[0, 0, 5.108108108108109, 1.3552123552123554, 2.7058823529411766, 4.5438596491228065]","[0, 0, 4.984615384615385, 1.546153846153846, 3.142857142857143, 3.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.12, 1.8, 0.6111111111111112, 1.3888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.325259515570934, 1.2664359861591696, 4.333333333333333, 6.020833333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 81.0, 12.0, 0.0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 2.4, 2.0, 2.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.714285714285715, 2.2857142857142856, 3.0, 3.5]","[0, 0, 4.325242718446602, 1.4126213592233008, 2.6666666666666665, 6.242424242424243]","[0, 0, 4.764705882352941, 1.7647058823529411, 0.6, 1.1333333333333333]","[0, 0, 4.03448275862069, 1.6551724137931034, 1.3333333333333333, 2.6363636363636362]","[0, 0, 12.6, 2.2, 2.0, 1.6666666666666667]","[0, 0, 8.64, 1.68, 2.0, 1.388888888888889]","[0, 0, 4.892617449664429, 1.4899328859060403, 4.222222222222222, 1.505050505050505]","[0, 0, 5.04, 1.98, 1.3666666666666667, 1.6666666666666667]","[0, 0, 4.05, 1.38, 4.625, 1.0101010101010102]","[0, 0, 4.909090909090909, 1.5454545454545454, 0.6666666666666666, 1.8333333333333333]","[0, 1, 3.375, 1.125, 3.3636363636363638, 1.0256410256410255]"
94,2017-07-27,20170727WOLG0,"[0, 0, 0.0, 0.8999999999999999, 2.0, 1.6666666666666667]","[0, 0, 4.5, 1.0, 2, 2.0]","[0, 0, 2.25, 0.75, 4, 1.3333333333333333]","[0, 0, 3.789473684210526, 1.4210526315789473, 4.5, 2.7142857142857144]","[0, 0, 4.185, 1.3949999999999998, 2.9047619047619047, 5.555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.5840707964601775, 1.075221238938053, 4.0, 4.708333333333333]","[0, 0, 5.108108108108109, 1.3552123552123554, 2.7058823529411766, 4.5438596491228065]","[0, 0, 4.984615384615385, 1.546153846153846, 3.142857142857143, 3.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.12, 1.8, 0.6111111111111112, 1.3888888888888888]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.964516129032258, 1.2483870967741937, 4.473684210526316, 6.078431372549019]","[0, 0, 0, 0, 0, 0]","[0, 0, 81.0, 12.0, 0.0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 2.4, 2.0, 2.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.714285714285715, 2.2857142857142856, 3.0, 3.5]","[0, 0, 4.325242718446602, 1.4126213592233008, 2.6666666666666665, 6.242424242424243]","[0, 0, 4.764705882352941, 1.7647058823529411, 0.6, 1.1333333333333333]","[0, 0, 4.03448275862069, 1.6551724137931034, 1.3333333333333333, 2.6363636363636362]","[0, 0, 12.6, 2.2, 2.0, 1.6666666666666667]","[0, 0, 8.64, 1.68, 2.0, 1.388888888888889]","[0, 1, 4.796052631578947, 1.5, 4.222222222222222, 1.4901960784313726]","[0, 0, 5.04, 1.98, 1.3666666666666667, 1.6666666666666667]","[0, 1, 3.932038834951456, 1.3689320388349513, 4.875, 1.0098039215686274]","[0, 0, 4.909090909090909, 1.5454545454545454, 0.6666666666666666, 1.8333333333333333]","[0, 0, 3.375, 1.125, 3.3636363636363638, 1.0256410256410255]"
95,2017-07-28,20170728SSWO0,"[0, 0, 0.0, 0.8999999999999999, 2.0, 1.6666666666666667]","[0, 0, 4.5, 1.0, 2, 2.0]","[0, 0, 2.25, 0.75, 4, 1.3333333333333333]","[0, 1, 3.375, 1.265625, 4.75, 2.6666666666666665]","[0, 0, 4.185, 1.3949999999999998, 2.9047619047619047, 5.555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5840707964601775, 1.075221238938053, 4.0, 4.708333333333333]","[0, 1, 5.1, 1.3666666666666667, 2.526315789473684, 4.5]","[0, 0, 4.984615384615385, 1.546153846153846, 3.142857142857143, 3.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[0, 0, 6.12, 1.8, 0.6111111111111112, 1.3888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.964516129032258, 1.2483870967741937, 4.473684210526316, 6.078431372549019]","[0, 0, 0, 0, 0, 0]","[0, 0, 81.0, 12.0, 0.0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 2.4, 2.0, 2.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.714285714285715, 2.2857142857142856, 3.0, 3.5]","[0, 0, 4.325242718446602, 1.4126213592233008, 2.6666666666666665, 6.242424242424243]","[0, 0, 4.764705882352941, 1.7647058823529411, 0.6, 1.1333333333333333]","[0, 0, 4.03448275862069, 1.6551724137931034, 1.3333333333333333, 2.6363636363636362]","[0, 0, 12.6, 2.2, 2.0, 1.6666666666666667]","[0, 0, 8.64, 1.68, 2.0, 1.388888888888889]","[0, 0, 4.796052631578947, 1.5, 4.222222222222222, 1.4901960784313726]","[1, 0, 5.543046357615894, 2.066225165562914, 1.3225806451612903, 1.6236559139784947]","[0, 0, 3.932038834951456, 1.3689320388349513, 4.875, 1.0098039215686274]","[0, 0, 4.909090909090909, 1.5454545454545454, 0.6666666666666666, 1.8333333333333333]","[0, 0, 3.375, 1.125, 3.3636363636363638, 1.0256410256410255]"
96,2017-07-29,20170729SSWO0,"[0, 0, 0.0, 0.8999999999999999, 2.0, 1.6666666666666667]","[0, 0, 4.5, 1.0, 2, 2.0]","[0, 0, 2.25, 0.75, 4, 1.3333333333333333]","[0, 0, 3.375, 1.265625, 4.75, 2.6666666666666665]","[0, 0, 4.185, 1.3949999999999998, 2.9047619047619047, 5.555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5840707964601775, 1.075221238938053, 4.0, 4.708333333333333]","[0, 0, 5.1, 1.3666666666666667, 2.526315789473684, 4.5]","[0, 0, 4.984615384615385, 1.546153846153846, 3.142857142857143, 3.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.884615384615385, 1.7307692307692308, 0.6111111111111112, 1.368421052631579]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.964516129032258, 1.2483870967741937, 4.473684210526316, 6.078431372549019]","[0, 0, 0, 0, 0, 0]","[0, 0, 81.0, 12.0, 0.0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 2.4, 2.0, 2.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.714285714285715, 2.2857142857142856, 3.0, 3.5]","[0, 0, 4.325242718446602, 1.4126213592233008, 2.6666666666666665, 6.242424242424243]","[0, 0, 4.764705882352941, 1.7647058823529411, 0.6, 1.1333333333333333]","[1, 0, 3.8571428571428568, 1.5142857142857142, 1.5789473684210527, 2.9166666666666665]","[0, 0, 12.6, 2.2, 2.0, 1.6666666666666667]","[0, 0, 8.64, 1.68, 2.0, 1.388888888888889]","[0, 0, 4.796052631578947, 1.5, 4.222222222222222, 1.4901960784313726]","[0, 0, 5.543046357615894, 2.066225165562914, 1.3225806451612903, 1.6236559139784947]","[0, 0, 3.932038834951456, 1.3689320388349513, 4.875, 1.0098039215686274]","[0, 0, 4.909090909090909, 1.5454545454545454, 0.6666666666666666, 1.8333333333333333]","[0, 0, 3.375, 1.125, 3.3636363636363638, 1.0256410256410255]"
97,2017-07-30,20170730SSWO0,"[0, 0, 0.0, 0.8999999999999999, 2.0, 1.6666666666666667]","[0, 0, 4.5, 1.0, 2, 2.0]","[0, 0, 2.25, 0.75, 4, 1.3333333333333333]","[0, 0, 3.375, 1.265625, 4.75, 2.6666666666666665]","[0, 0, 4.185, 1.3949999999999998, 2.9047619047619047, 5.555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.789473684210526, 1.0921052631578947, 4.076923076923077, 4.470588235294118]","[0, 0, 5.1, 1.3666666666666667, 2.526315789473684, 4.5]","[0, 0, 4.984615384615385, 1.546153846153846, 3.142857142857143, 3.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.884615384615385, 1.7307692307692308, 0.6111111111111112, 1.368421052631579]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.964516129032258, 1.2483870967741937, 4.473684210526316, 6.078431372549019]","[0, 0, 0, 0, 0, 0]","[0, 0, 81.0, 12.0, 0.0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 2.4, 2.0, 2.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.714285714285715, 2.2857142857142856, 3.0, 3.5]","[1, 0, 3.942477876106195, 1.3539823008849559, 3.2, 6.277777777777778]","[0, 0, 4.764705882352941, 1.7647058823529411, 0.6, 1.1333333333333333]","[0, 0, 3.8571428571428568, 1.5142857142857142, 1.5789473684210527, 2.9166666666666665]","[0, 0, 12.6, 2.2, 2.0, 1.6666666666666667]","[0, 0, 8.64, 1.68, 2.0, 1.388888888888889]","[0, 1, 4.673076923076923, 1.4807692307692308, 4.222222222222222, 1.4857142857142858]","[0, 0, 5.543046357615894, 2.066225165562914, 1.3225806451612903, 1.6236559139784947]","[0, 0, 3.932038834951456, 1.3689320388349513, 4.875, 1.0098039215686274]","[0, 0, 4.909090909090909, 1.5454545454545454, 0.6666666666666666, 1.8333333333333333]","[0, 1, 3.375, 1.175, 2.8461538461538463, 1.0]"
98,2017-08-01,20170801SKWO0,"[0, 0, 0.0, 0.8999999999999999, 2.0, 1.6666666666666667]","[0, 0, 4.5, 1.0, 2, 2.0]","[0, 0, 2.25, 0.75, 4, 1.3333333333333333]","[0, 0, 3.375, 1.265625, 4.75, 2.6666666666666665]","[1, 0, 3.8571428571428568, 1.2991071428571428, 3.238095238095238, 5.743589743589744]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.74025974025974, 1.0909090909090908, 4.076923076923077, 4.277777777777778]","[0, 0, 5.1, 1.3666666666666667, 2.526315789473684, 4.5]","[0, 0, 4.984615384615385, 1.546153846153846, 3.142857142857143, 3.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.884615384615385, 1.7307692307692308, 0.6111111111111112, 1.368421052631579]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.964516129032258, 1.2483870967741937, 4.473684210526316, 6.078431372549019]","[0, 0, 0, 0, 0, 0]","[0, 0, 81.0, 12.0, 0.0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 2.4, 2.0, 2.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.714285714285715, 2.2857142857142856, 3.0, 3.5]","[0, 0, 3.942477876106195, 1.3539823008849559, 3.2, 6.277777777777778]","[0, 0, 4.764705882352941, 1.7647058823529411, 0.6, 1.1333333333333333]","[0, 0, 3.8571428571428568, 1.5142857142857142, 1.5789473684210527, 2.9166666666666665]","[0, 0, 12.6, 2.2, 2.0, 1.6666666666666667]","[0, 0, 8.64, 1.68, 2.0, 1.388888888888889]","[0, 0, 4.673076923076923, 1.4807692307692308, 4.222222222222222, 1.4857142857142858]","[0, 0, 5.543046357615894, 2.066225165562914, 1.3225806451612903, 1.6236559139784947]","[0, 0, 3.932038834951456, 1.3689320388349513, 4.875, 1.0098039215686274]","[0, 0, 4.909090909090909, 1.5454545454545454, 0.6666666666666666, 1.8333333333333333]","[0, 1, 3.292682926829268, 1.146341463414634, 2.8461538461538463, 1.0]"
99,2017-08-02,20170802SKWO0,"[0, 0, 0.0, 0.8999999999999999, 2.0, 1.6666666666666667]","[0, 0, 4.5, 1.0, 2, 2.0]","[0, 0, 2.25, 0.75, 4, 1.3333333333333333]","[0, 1, 3.130434782608696, 1.3478260869565217, 4.0, 2.5555555555555554]","[0, 0, 3.8571428571428568, 1.2991071428571428, 3.238095238095238, 5.743589743589744]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.6923076923076925, 1.0769230769230769, 4.076923076923077, 4.105263157894737]","[0, 0, 5.1, 1.3666666666666667, 2.526315789473684, 4.5]","[0, 0, 4.984615384615385, 1.546153846153846, 3.142857142857143, 3.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.884615384615385, 1.7307692307692308, 0.6111111111111112, 1.368421052631579]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.871559633027522, 1.2568807339449541, 4.55, 6.055555555555555]","[0, 0, 0, 0, 0, 0]","[0, 0, 81.0, 12.0, 0.0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 2.4, 2.0, 2.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.714285714285715, 2.2857142857142856, 3.0, 3.5]","[0, 0, 3.942477876106195, 1.3539823008849559, 3.2, 6.277777777777778]","[0, 0, 4.764705882352941, 1.7647058823529411, 0.6, 1.1333333333333333]","[0, 0, 3.8571428571428568, 1.5142857142857142, 1.5789473684210527, 2.9166666666666665]","[0, 0, 12.6, 2.2, 2.0, 1.6666666666666667]","[0, 0, 8.64, 1.68, 2.0, 1.388888888888889]","[0, 0, 4.673076923076923, 1.4807692307692308, 4.222222222222222, 1.4857142857142858]","[0, 0, 5.543046357615894, 2.066225165562914, 1.3225806451612903, 1.6236559139784947]","[0, 1, 3.820754716981132, 1.3584905660377358, 5.0, 1.0095238095238095]","[0, 0, 4.909090909090909, 1.5454545454545454, 0.6666666666666666, 1.8333333333333333]","[0, 0, 3.292682926829268, 1.146341463414634, 2.8461538461538463, 1.0]"
100,2017-08-03,20170803SKWO0,"[1, 0, 3.0, 1.3333333333333333, 0.75, 2.0]","[0, 0, 4.5, 1.0, 2, 2.0]","[0, 0, 2.25, 0.75, 4, 1.3333333333333333]","[0, 0, 3.130434782608696, 1.3478260869565217, 4.0, 2.5555555555555554]","[0, 0, 3.8571428571428568, 1.2991071428571428, 3.238095238095238, 5.743589743589744]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6923076923076925, 1.0769230769230769, 4.076923076923077, 4.105263157894737]","[0, 0, 5.1, 1.3666666666666667, 2.526315789473684, 4.5]","[0, 0, 4.984615384615385, 1.546153846153846, 3.142857142857143, 3.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 1, 0.0, 1.5, 0, 2.0]","[0, 1, 5.4, 1.7647058823529413, 0.7222222222222222, 1.4166666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.871559633027522, 1.2568807339449541, 4.55, 6.055555555555555]","[0, 0, 0, 0, 0, 0]","[0, 0, 81.0, 12.0, 0.0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 2.4, 2.0, 2.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.714285714285715, 2.2857142857142856, 3.0, 3.5]","[0, 0, 3.942477876106195, 1.3539823008849559, 3.2, 6.277777777777778]","[0, 0, 4.764705882352941, 1.7647058823529411, 0.6, 1.1333333333333333]","[0, 0, 3.8571428571428568, 1.5142857142857142, 1.5789473684210527, 2.9166666666666665]","[0, 0, 12.6, 2.2, 2.0, 1.6666666666666667]","[0, 0, 8.64, 1.68, 2.0, 1.388888888888889]","[0, 0, 4.673076923076923, 1.4807692307692308, 4.222222222222222, 1.4857142857142858]","[0, 0, 5.543046357615894, 2.066225165562914, 1.3225806451612903, 1.6236559139784947]","[0, 0, 3.820754716981132, 1.3584905660377358, 5.0, 1.0095238095238095]","[0, 0, 4.909090909090909, 1.5454545454545454, 0.6666666666666666, 1.8333333333333333]","[0, 0, 3.292682926829268, 1.146341463414634, 2.8461538461538463, 1.0]"
101,2017-08-04,20170804WOLT0,"[0, 0, 3.0, 1.3333333333333333, 0.75, 2.0]","[0, 0, 4.5, 1.0, 2, 2.0]","[0, 0, 2.25, 0.75, 4, 1.3333333333333333]","[0, 0, 3.130434782608696, 1.3478260869565217, 4.0, 2.5555555555555554]","[0, 0, 3.8571428571428568, 1.2991071428571428, 3.238095238095238, 5.743589743589744]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6923076923076925, 1.0769230769230769, 4.076923076923077, 4.105263157894737]","[0, 0, 5.1, 1.3666666666666667, 2.526315789473684, 4.5]","[0, 0, 4.984615384615385, 1.546153846153846, 3.142857142857143, 3.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 0, 2.0]","[0, 1, 5.522727272727273, 1.7727272727272727, 0.8333333333333334, 1.3968253968253967]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.871559633027522, 1.2568807339449541, 4.55, 6.055555555555555]","[0, 0, 0, 0, 0, 0]","[0, 0, 81.0, 12.0, 0.0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 1, 0.0, 1.0, 0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 2.4, 2.0, 2.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.714285714285715, 2.2857142857142856, 3.0, 3.5]","[0, 0, 3.942477876106195, 1.3539823008849559, 3.2, 6.277777777777778]","[0, 0, 4.764705882352941, 1.7647058823529411, 0.6, 1.1333333333333333]","[1, 0, 3.456, 1.4400000000000002, 1.8, 3.205128205128205]","[0, 0, 12.6, 2.2, 2.0, 1.6666666666666667]","[0, 0, 8.64, 1.68, 2.0, 1.388888888888889]","[0, 1, 4.673076923076923, 1.5384615384615385, 3.8, 1.4444444444444444]","[0, 0, 5.543046357615894, 2.066225165562914, 1.3225806451612903, 1.6236559139784947]","[0, 1, 3.7155963302752295, 1.3211009174311925, 5.125, 1.0092592592592593]","[0, 0, 4.909090909090909, 1.5454545454545454, 0.6666666666666666, 1.8333333333333333]","[0, 1, 3.214285714285714, 1.1428571428571428, 3.0, 1.0]"
102,2017-08-05,20170805WOLT0,"[0, 0, 3.0, 1.3333333333333333, 0.75, 2.0]","[0, 0, 4.5, 1.0, 2, 2.0]","[0, 0, 2.25, 0.75, 4, 1.3333333333333333]","[0, 0, 3.130434782608696, 1.3478260869565217, 4.0, 2.5555555555555554]","[0, 0, 3.8571428571428568, 1.2991071428571428, 3.238095238095238, 5.743589743589744]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.6455696202531644, 1.0632911392405062, 4.153846153846154, 3.95]","[0, 0, 5.1, 1.3666666666666667, 2.526315789473684, 4.5]","[0, 0, 4.984615384615385, 1.546153846153846, 3.142857142857143, 3.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 0, 2.0]","[0, 0, 5.522727272727273, 1.7727272727272727, 0.8333333333333334, 1.3968253968253967]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.871559633027522, 1.2568807339449541, 4.55, 6.055555555555555]","[0, 0, 0, 0, 0, 0]","[0, 0, 81.0, 12.0, 0.0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.0, 0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 2.4, 2.0, 2.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.714285714285715, 2.2857142857142856, 3.0, 3.5]","[1, 0, 3.8259109311740893, 1.3238866396761135, 3.4, 6.333333333333333]","[0, 0, 4.764705882352941, 1.7647058823529411, 0.6, 1.1333333333333333]","[0, 0, 3.456, 1.4400000000000002, 1.8, 3.205128205128205]","[0, 0, 12.6, 2.2, 2.0, 1.6666666666666667]","[0, 0, 8.64, 1.68, 2.0, 1.388888888888889]","[0, 0, 4.673076923076923, 1.5384615384615385, 3.8, 1.4444444444444444]","[0, 0, 5.543046357615894, 2.066225165562914, 1.3225806451612903, 1.6236559139784947]","[0, 1, 3.6160714285714284, 1.2857142857142856, 5.25, 1.0090090090090091]","[0, 0, 4.909090909090909, 1.5454545454545454, 0.6666666666666666, 1.8333333333333333]","[0, 0, 3.214285714285714, 1.1428571428571428, 3.0, 1.0]"
103,2017-08-06,20170806WOLT0,"[0, 0, 3.0, 1.3333333333333333, 0.75, 2.0]","[0, 0, 4.5, 1.0, 2, 2.0]","[0, 0, 2.25, 0.75, 4, 1.3333333333333333]","[0, 0, 3.130434782608696, 1.3478260869565217, 4.0, 2.5555555555555554]","[1, 0, 3.5265306122448985, 1.2244897959183674, 3.6363636363636362, 5.833333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6455696202531644, 1.0632911392405062, 4.153846153846154, 3.95]","[0, 0, 5.1, 1.3666666666666667, 2.526315789473684, 4.5]","[0, 0, 4.984615384615385, 1.546153846153846, 3.142857142857143, 3.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 1, 0.0, 1.6666666666666667, 1, 1.5]","[0, 1, 5.170212765957447, 1.7553191489361704, 0.8947368421052632, 1.424242424242424]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.871559633027522, 1.2568807339449541, 4.55, 6.055555555555555]","[0, 0, 0, 0, 0, 0]","[0, 0, 81.0, 12.0, 0.0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.0, 0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 2.4, 2.0, 2.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.714285714285715, 2.2857142857142856, 3.0, 3.5]","[0, 0, 3.8259109311740893, 1.3238866396761135, 3.4, 6.333333333333333]","[0, 0, 4.764705882352941, 1.7647058823529411, 0.6, 1.1333333333333333]","[0, 0, 3.456, 1.4400000000000002, 1.8, 3.205128205128205]","[0, 0, 12.6, 2.2, 2.0, 1.6666666666666667]","[0, 0, 8.64, 1.68, 2.0, 1.388888888888889]","[0, 0, 4.673076923076923, 1.5384615384615385, 3.8, 1.4444444444444444]","[0, 0, 5.543046357615894, 2.066225165562914, 1.3225806451612903, 1.6236559139784947]","[0, 0, 3.6160714285714284, 1.2857142857142856, 5.25, 1.0090090090090091]","[0, 0, 4.909090909090909, 1.5454545454545454, 0.6666666666666666, 1.8333333333333333]","[0, 1, 3.13953488372093, 1.1395348837209303, 3.1538461538461537, 1.0]"
