,date,game_key,장민익,임진우,이현호,안규영,니퍼트,함덕주,홍영현,한주성,최병욱,전용훈,남경호,고봉재,보우덴,이영하,김명신,문대원,지윤,박성환,박치국,전태준,김성배,김승회,장원준,이현승,이용찬,이원재,이용호,김강률,홍상삼,진야곱,성영훈,유희관,조승수,오현택,고원준
59,2017-06-13,20170613LGOB0,"[0, 0, 0.0, 0.0, 1, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 2.1875, 1.1666666666666667, 1.2307692307692308]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.4198113207547167, 1.1886792452830188, 2.5454545454545454, 6.424242424242425]","[0, 0, 4.5, 1.66, 1.5151515151515151, 4.545454545454546]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.2857142857142856, 1.0, 2.3333333333333335]","[0, 0, 4.764705882352941, 1.588235294117647, 2.0, 0.9444444444444445]","[0, 0, 5.625, 1.4375, 3.3333333333333335, 2.2857142857142856]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.967213114754098, 1.6721311475409837, 1.2727272727272727, 2.033333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6, 1.08, 4.0, 1.0869565217391304]","[0, 0, 3.272727272727273, 1.393939393939394, 1.25, 1.1]","[0, 0, 3.1153846153846154, 1.3186813186813187, 2.272727272727273, 6.066666666666666]","[0, 0, 3.068181818181818, 1.465909090909091, 2.3, 1.1282051282051282]","[0, 1, 3.1935483870967745, 1.4516129032258065, 2.1538461538461537, 1.1071428571428572]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.157303370786517, 1.5842696629213482, 2.0, 1.2361111111111112]","[0, 0, 6.319148936170213, 1.7872340425531916, 0.7777777777777778, 1.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.961389961389962, 1.2741312741312742, 3.375, 7.194444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.153846153846154, 2.076923076923077, 1.0, 4.333333333333333]"
60,2017-06-14,20170614LGOB0,"[0, 0, 0.0, 0.0, 1, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 2.1875, 1.1666666666666667, 1.2307692307692308]","[0, 1, 0.0, 6.0, 0.0, 0.3333333333333333]","[1, 0, 2.3478260869565215, 1.1608695652173913, 2.56, 6.388888888888889]","[0, 0, 4.5, 1.66, 1.5151515151515151, 4.545454545454546]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.2857142857142856, 1.0, 2.3333333333333335]","[0, 0, 4.764705882352941, 1.588235294117647, 2.0, 0.9444444444444445]","[0, 0, 5.625, 1.4375, 3.3333333333333335, 2.2857142857142856]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.7142857142857135, 1.619047619047619, 1.2727272727272727, 1.9090909090909092]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6, 1.08, 4.0, 1.0869565217391304]","[0, 0, 3.272727272727273, 1.393939393939394, 1.25, 1.1]","[0, 0, 3.1153846153846154, 1.3186813186813187, 2.272727272727273, 6.066666666666666]","[0, 0, 3.068181818181818, 1.465909090909091, 2.3, 1.1282051282051282]","[0, 0, 3.1935483870967745, 1.4516129032258065, 2.1538461538461537, 1.1071428571428572]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.157303370786517, 1.5842696629213482, 2.0, 1.2361111111111112]","[0, 0, 6.319148936170213, 1.7872340425531916, 0.7777777777777778, 1.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.961389961389962, 1.2741312741312742, 3.375, 7.194444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.153846153846154, 2.076923076923077, 1.0, 4.333333333333333]"
61,2017-06-15,20170615LGOB0,"[0, 0, 0.0, 0.0, 1, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 2.1875, 1.1666666666666667, 1.2307692307692308]","[0, 1, 3.8571428571428568, 2.142857142857143, 1.0, 1.1666666666666667]","[0, 0, 2.3478260869565215, 1.1608695652173913, 2.56, 6.388888888888889]","[1, 0, 3.901734104046243, 1.5086705202312138, 1.6857142857142857, 4.805555555555555]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.2857142857142856, 1.0, 2.3333333333333335]","[0, 0, 4.764705882352941, 1.588235294117647, 2.0, 0.9444444444444445]","[0, 0, 5.625, 1.4375, 3.3333333333333335, 2.2857142857142856]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.363636363636363, 1.5909090909090908, 1.4545454545454546, 1.8333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.4615384615384612, 1.0769230769230769, 3.3333333333333335, 1.0833333333333333]","[0, 1, 3.4752475247524752, 1.4554455445544556, 1.1538461538461537, 1.086021505376344]","[0, 0, 3.1153846153846154, 1.3186813186813187, 2.272727272727273, 6.066666666666666]","[0, 0, 3.068181818181818, 1.465909090909091, 2.3, 1.1282051282051282]","[0, 0, 3.1935483870967745, 1.4516129032258065, 2.1538461538461537, 1.1071428571428572]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.831578947368421, 1.5157894736842106, 2.0, 1.2666666666666666]","[0, 0, 6.319148936170213, 1.7872340425531916, 0.7777777777777778, 1.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.961389961389962, 1.2741312741312742, 3.375, 7.194444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.153846153846154, 2.076923076923077, 1.0, 4.333333333333333]"
62,2017-06-16,20170616NCOB0,"[0, 0, 0.0, 0.0, 1, 1.3333333333333333]","[0, 1, 0, 0, 0, 0]","[0, 0, 5.625, 2.1875, 1.1666666666666667, 1.2307692307692308]","[0, 0, 3.8571428571428568, 2.142857142857143, 1.0, 1.1666666666666667]","[0, 0, 2.3478260869565215, 1.1608695652173913, 2.56, 6.388888888888889]","[0, 0, 3.901734104046243, 1.5086705202312138, 1.6857142857142857, 4.805555555555555]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.2857142857142856, 1.0, 2.3333333333333335]","[1, 0, 4.0, 1.6666666666666667, 2.0, 1.2857142857142858]","[0, 0, 5.625, 1.4375, 3.3333333333333335, 2.2857142857142856]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.147058823529412, 1.588235294117647, 1.3333333333333333, 1.7435897435897436]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4615384615384612, 1.0769230769230769, 3.3333333333333335, 1.0833333333333333]","[0, 0, 3.4752475247524752, 1.4554455445544556, 1.1538461538461537, 1.086021505376344]","[0, 0, 3.1153846153846154, 1.3186813186813187, 2.272727272727273, 6.066666666666666]","[0, 0, 3.068181818181818, 1.465909090909091, 2.3, 1.1282051282051282]","[0, 0, 3.1935483870967745, 1.4516129032258065, 2.1538461538461537, 1.1071428571428572]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.909090909090909, 1.5151515151515151, 2.142857142857143, 1.2692307692307692]","[0, 0, 6.319148936170213, 1.7872340425531916, 0.7777777777777778, 1.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.961389961389962, 1.2741312741312742, 3.375, 7.194444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.153846153846154, 2.076923076923077, 1.0, 4.333333333333333]"
63,2017-06-17,20170617NCOB0,"[0, 0, 0.0, 0.0, 1, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 2.1875, 1.1666666666666667, 1.2307692307692308]","[0, 0, 3.8571428571428568, 2.142857142857143, 1.0, 1.1666666666666667]","[0, 0, 2.3478260869565215, 1.1608695652173913, 2.56, 6.388888888888889]","[0, 0, 3.901734104046243, 1.5086705202312138, 1.6857142857142857, 4.805555555555555]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.2857142857142856, 1.0, 2.3333333333333335]","[0, 0, 4.0, 1.6666666666666667, 2.0, 1.2857142857142858]","[0, 0, 5.625, 1.4375, 3.3333333333333335, 2.2857142857142856]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.147058823529412, 1.588235294117647, 1.3333333333333333, 1.7435897435897436]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.6219512195121952, 1.1341463414634148, 3.6666666666666665, 1.0933333333333333]","[0, 1, 3.932038834951456, 1.5436893203883495, 1.0714285714285714, 1.0729166666666667]","[1, 0, 3.2399999999999998, 1.365, 2.391304347826087, 6.060606060606061]","[0, 0, 3.068181818181818, 1.465909090909091, 2.3, 1.1282051282051282]","[0, 0, 3.1935483870967745, 1.4516129032258065, 2.1538461538461537, 1.1071428571428572]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.5151515151515151, 2.142857142857143, 1.2692307692307692]","[0, 0, 6.319148936170213, 1.7872340425531916, 0.7777777777777778, 1.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.961389961389962, 1.2741312741312742, 3.375, 7.194444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.153846153846154, 2.076923076923077, 1.0, 4.333333333333333]"
64,2017-06-18,20170618NCOB0,"[0, 0, 0.0, 0.0, 1, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 2.1875, 1.1666666666666667, 1.2307692307692308]","[0, 0, 3.8571428571428568, 2.142857142857143, 1.0, 1.1666666666666667]","[0, 0, 2.3478260869565215, 1.1608695652173913, 2.56, 6.388888888888889]","[0, 0, 3.901734104046243, 1.5086705202312138, 1.6857142857142857, 4.805555555555555]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.2857142857142856, 1.0, 2.3333333333333335]","[0, 0, 4.0, 1.6666666666666667, 2.0, 1.2857142857142858]","[0, 0, 5.625, 1.4375, 3.3333333333333335, 2.2857142857142856]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.9324324324324325, 1.581081081081081, 1.3333333333333333, 1.761904761904762]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6219512195121952, 1.1341463414634148, 3.6666666666666665, 1.0933333333333333]","[0, 0, 3.932038834951456, 1.5436893203883495, 1.0714285714285714, 1.0729166666666667]","[0, 0, 3.2399999999999998, 1.365, 2.391304347826087, 6.060606060606061]","[0, 0, 3.068181818181818, 1.465909090909091, 2.3, 1.1282051282051282]","[0, 1, 3.09375, 1.40625, 2.1538461538461537, 1.103448275862069]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.839622641509433, 1.5283018867924527, 2.2, 1.308641975308642]","[0, 0, 6.319148936170213, 1.7872340425531916, 0.7777777777777778, 1.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.093862815884476, 1.332129963898917, 3.1666666666666665, 7.102564102564102]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.153846153846154, 2.076923076923077, 1.0, 4.333333333333333]"
65,2017-06-21,20170621OBHT0,"[0, 0, 0.0, 0.0, 1, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 2.1875, 1.1666666666666667, 1.2307692307692308]","[0, 1, 8.1, 2.6999999999999997, 0.5, 1.1111111111111112]","[1, 0, 2.6129032258064515, 1.2338709677419355, 2.125, 6.3589743589743595]","[0, 0, 3.901734104046243, 1.5086705202312138, 1.6857142857142857, 4.805555555555555]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 0.0, 0.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.2857142857142856, 1.0, 2.3333333333333335]","[0, 0, 4.0, 1.6666666666666667, 2.0, 1.2857142857142858]","[0, 0, 5.625, 1.4375, 3.3333333333333335, 2.2857142857142856]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.576923076923077, 1.5, 1.3333333333333333, 1.7333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6219512195121952, 1.1341463414634148, 3.6666666666666665, 1.0933333333333333]","[0, 0, 3.932038834951456, 1.5436893203883495, 1.0714285714285714, 1.0729166666666667]","[0, 0, 3.2399999999999998, 1.365, 2.391304347826087, 6.060606060606061]","[0, 0, 3.068181818181818, 1.465909090909091, 2.3, 1.1282051282051282]","[0, 0, 3.09375, 1.40625, 2.1538461538461537, 1.103448275862069]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.839622641509433, 1.5283018867924527, 2.2, 1.308641975308642]","[0, 0, 6.319148936170213, 1.7872340425531916, 0.7777777777777778, 1.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.093862815884476, 1.332129963898917, 3.1666666666666665, 7.102564102564102]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.153846153846154, 2.076923076923077, 1.0, 4.333333333333333]"
66,2017-06-22,20170622OBHT0,"[0, 0, 0.0, 0.0, 1, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 2.1875, 1.1666666666666667, 1.2307692307692308]","[0, 1, 18.0, 3.5, 0.375, 1.0]","[0, 0, 2.6129032258064515, 1.2338709677419355, 2.125, 6.3589743589743595]","[1, 0, 4.524324324324325, 1.5567567567567568, 1.7222222222222223, 4.743589743589744]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.2857142857142856, 1.0, 2.3333333333333335]","[0, 1, 7.105263157894736, 1.8157894736842106, 1.5, 1.5833333333333333]","[0, 0, 5.625, 1.4375, 3.3333333333333335, 2.2857142857142856]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.576923076923077, 1.5, 1.3333333333333333, 1.7333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.453488372093023, 1.1511627906976745, 3.4285714285714284, 1.1025641025641026]","[0, 0, 3.932038834951456, 1.5436893203883495, 1.0714285714285714, 1.0729166666666667]","[0, 0, 3.2399999999999998, 1.365, 2.391304347826087, 6.060606060606061]","[0, 0, 3.068181818181818, 1.465909090909091, 2.3, 1.1282051282051282]","[0, 0, 3.09375, 1.40625, 2.1538461538461537, 1.103448275862069]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.201834862385321, 1.5963302752293578, 2.0625, 1.2976190476190477]","[0, 0, 6.319148936170213, 1.7872340425531916, 0.7777777777777778, 1.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.093862815884476, 1.332129963898917, 3.1666666666666665, 7.102564102564102]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.153846153846154, 2.076923076923077, 1.0, 4.333333333333333]"
67,2017-06-23,20170623LTOB0,"[0, 1, 0.0, 0.75, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 2.1875, 1.1666666666666667, 1.2307692307692308]","[0, 0, 18.0, 3.5, 0.375, 1.0]","[0, 0, 2.6129032258064515, 1.2338709677419355, 2.125, 6.3589743589743595]","[0, 0, 4.524324324324325, 1.5567567567567568, 1.7222222222222223, 4.743589743589744]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.2857142857142856, 1.0, 2.3333333333333335]","[0, 0, 7.105263157894736, 1.8157894736842106, 1.5, 1.5833333333333333]","[0, 0, 5.625, 1.4375, 3.3333333333333335, 2.2857142857142856]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.576923076923077, 1.5, 1.3333333333333333, 1.7333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.453488372093023, 1.1511627906976745, 3.4285714285714284, 1.1025641025641026]","[0, 1, 4.25, 1.5277777777777777, 1.1333333333333333, 1.0909090909090908]","[1, 0, 3.265116279069767, 1.3674418604651162, 2.4347826086956523, 5.972222222222222]","[0, 0, 3.068181818181818, 1.465909090909091, 2.3, 1.1282051282051282]","[0, 1, 2.9117647058823533, 1.3823529411764706, 2.3076923076923075, 1.1333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.201834862385321, 1.5963302752293578, 2.0625, 1.2976190476190477]","[0, 0, 6.319148936170213, 1.7872340425531916, 0.7777777777777778, 1.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.093862815884476, 1.332129963898917, 3.1666666666666665, 7.102564102564102]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.153846153846154, 2.076923076923077, 1.0, 4.333333333333333]"
68,2017-06-24,20170624LTOB0,"[0, 0, 0.0, 0.75, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 2.1875, 1.1666666666666667, 1.2307692307692308]","[0, 0, 18.0, 3.5, 0.375, 1.0]","[0, 0, 2.6129032258064515, 1.2338709677419355, 2.125, 6.3589743589743595]","[0, 0, 4.524324324324325, 1.5567567567567568, 1.7222222222222223, 4.743589743589744]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.2857142857142856, 1.0, 2.3333333333333335]","[0, 0, 7.105263157894736, 1.8157894736842106, 1.5, 1.5833333333333333]","[0, 0, 5.625, 1.4375, 3.3333333333333335, 2.2857142857142856]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.576923076923077, 1.5, 1.3333333333333333, 1.7333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.909090909090909, 1.3636363636363638, 3.0, 1.0864197530864197]","[0, 1, 4.135135135135135, 1.5135135135135136, 1.125, 1.088235294117647]","[0, 0, 3.265116279069767, 1.3674418604651162, 2.4347826086956523, 5.972222222222222]","[0, 0, 3.068181818181818, 1.465909090909091, 2.3, 1.1282051282051282]","[0, 1, 2.883495145631068, 1.3689320388349513, 2.3076923076923075, 1.1075268817204302]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.930434782608696, 1.5652173913043477, 2.125, 1.3218390804597702]","[0, 0, 6.319148936170213, 1.7872340425531916, 0.7777777777777778, 1.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.54639175257732, 1.402061855670103, 3.1052631578947367, 6.928571428571429]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.153846153846154, 2.076923076923077, 1.0, 4.333333333333333]"
69,2017-06-25,20170625LTOB0,"[0, 0, 0.0, 0.75, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 2.1875, 1.1666666666666667, 1.2307692307692308]","[0, 0, 18.0, 3.5, 0.375, 1.0]","[0, 0, 2.6129032258064515, 1.2338709677419355, 2.125, 6.3589743589743595]","[0, 0, 4.524324324324325, 1.5567567567567568, 1.7222222222222223, 4.743589743589744]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.2857142857142856, 1.0, 2.3333333333333335]","[1, 0, 8.307692307692308, 2.076923076923077, 1.3333333333333333, 1.4444444444444444]","[0, 0, 5.625, 1.4375, 3.3333333333333335, 2.2857142857142856]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.2439024390243905, 1.6097560975609757, 1.3076923076923077, 1.7083333333333333]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.747252747252747, 1.3186813186813187, 3.125, 1.0833333333333333]","[0, 1, 5.108108108108109, 1.6216216216216217, 1.125, 1.0571428571428572]","[0, 0, 3.265116279069767, 1.3674418604651162, 2.4347826086956523, 5.972222222222222]","[0, 0, 3.068181818181818, 1.465909090909091, 2.3, 1.1282051282051282]","[0, 1, 3.5660377358490565, 1.4433962264150944, 2.3076923076923075, 1.1041666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.805084745762712, 1.5508474576271185, 2.1875, 1.3111111111111111]","[0, 0, 6.319148936170213, 1.7872340425531916, 0.7777777777777778, 1.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.54639175257732, 1.402061855670103, 3.1052631578947367, 6.928571428571429]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.153846153846154, 2.076923076923077, 1.0, 4.333333333333333]"
70,2017-06-27,20170627SKOB0,"[0, 0, 0.0, 0.75, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 2.1875, 1.1666666666666667, 1.2307692307692308]","[0, 0, 18.0, 3.5, 0.375, 1.0]","[1, 0, 3.46692607003891, 1.3424124513618676, 2.0588235294117645, 6.1190476190476195]","[0, 0, 4.524324324324325, 1.5567567567567568, 1.7222222222222223, 4.743589743589744]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.2857142857142856, 1.0, 2.3333333333333335]","[0, 0, 8.307692307692308, 2.076923076923077, 1.3333333333333333, 1.4444444444444444]","[0, 0, 5.625, 1.4375, 3.3333333333333335, 2.2857142857142856]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.2439024390243905, 1.6463414634146343, 1.3076923076923077, 1.6078431372549018]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.747252747252747, 1.3186813186813187, 3.125, 1.0833333333333333]","[0, 0, 5.108108108108109, 1.6216216216216217, 1.125, 1.0571428571428572]","[0, 0, 3.265116279069767, 1.3674418604651162, 2.4347826086956523, 5.972222222222222]","[0, 0, 3.068181818181818, 1.465909090909091, 2.3, 1.1282051282051282]","[0, 0, 3.5660377358490565, 1.4433962264150944, 2.3076923076923075, 1.1041666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.805084745762712, 1.5508474576271185, 2.1875, 1.3111111111111111]","[0, 0, 6.319148936170213, 1.7872340425531916, 0.7777777777777778, 1.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.54639175257732, 1.402061855670103, 3.1052631578947367, 6.928571428571429]","[0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.153846153846154, 2.076923076923077, 1.0, 4.333333333333333]"
