,date,game_key,박시영,김원중,정태승,박진형,송주은,박세웅,김유영,박한길,차재용,린드블럼,레일리,김영일,김성재,김남길,마켈,애디튼,이지원,윤성빈,강동호,강영식,정대현,이명우,이정민,윤길현,노경은,손승락,조정훈,김건국,배장호,장시환,이재곤,송승준,진명호
57,2017-06-09,20170609OBLT0,"[0, 0, 5.157303370786517, 1.5842696629213482, 1.1304347826086956, 1.0229885057471264]","[1, 0, 5.785714285714286, 1.8749999999999998, 1.2380952380952381, 4.148148148148149]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.230769230769231, 1.6153846153846152, 2.0, 4.814814814814815]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.5797872340425532, 1.1170212765957448, 1.8181818181818181, 6.266666666666667]","[0, 1, 4.242857142857143, 1.4571428571428573, 3.0, 1.3725490196078431]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.73936170212766, 1.4361702127659575, 4.538461538461538, 5.696969696969696]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.545454545454546, 1.5, 1.9411764705882353, 4.888888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.354838709677419, 1.2580645161290323, 1.8571428571428572, 1.5897435897435899]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.9411764705882355, 1.7647058823529411, 5.0, 1.4166666666666667]","[0, 0, 6.517241379310345, 1.8620689655172415, 1.0, 0.8787878787878788]","[0, 0, 5.704225352112676, 1.4788732394366197, 2.6363636363636362, 0.9861111111111112]","[0, 0, 13.5, 3.3, 0.0, 0.8333333333333334]","[0, 0, 2.872340425531915, 1.723404255319149, 5.0, 0.9215686274509803]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9886363636363638, 1.3636363636363638, 2.5555555555555554, 1.1282051282051282]","[0, 0, 5.4, 1.8599999999999999, 1.5714285714285714, 0.9803921568627452]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.0, 1.0476190476190477, 4.777777777777778, 3.5]","[0, 0, 0, 0, 0, 0]"
58,2017-06-10,20170610OBLT0,"[0, 0, 5.157303370786517, 1.5842696629213482, 1.1304347826086956, 1.0229885057471264]","[0, 0, 5.785714285714286, 1.8749999999999998, 1.2380952380952381, 4.148148148148149]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.230769230769231, 1.6153846153846152, 2.0, 4.814814814814815]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.5797872340425532, 1.1170212765957448, 1.8181818181818181, 6.266666666666667]","[0, 0, 4.242857142857143, 1.4571428571428573, 3.0, 1.3725490196078431]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.73936170212766, 1.4361702127659575, 4.538461538461538, 5.696969696969696]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.545454545454546, 1.5, 1.9411764705882353, 4.888888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.4, 1.3846153846153846, 2.0, 1.5476190476190477]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 1, 8.59090909090909, 2.0454545454545454, 2.5, 1.4666666666666666]","[0, 0, 6.517241379310345, 1.8620689655172415, 1.0, 0.8787878787878788]","[0, 1, 5.328947368421053, 1.381578947368421, 2.8181818181818183, 1.0133333333333332]","[0, 0, 13.5, 3.3, 0.0, 0.8333333333333334]","[0, 1, 2.6470588235294117, 1.6470588235294117, 5.0, 0.9444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9886363636363638, 1.3636363636363638, 2.5555555555555554, 1.1282051282051282]","[0, 1, 5.711538461538462, 1.903846153846154, 1.6428571428571428, 0.9629629629629629]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.108695652173913, 1.1956521739130435, 5.0, 3.5384615384615383]","[0, 0, 0, 0, 0, 0]"
59,2017-06-11,20170611OBLT0,"[1, 0, 5.764044943820225, 1.651685393258427, 1.1304347826086956, 0.9888888888888889]","[0, 0, 5.785714285714286, 1.8749999999999998, 1.2380952380952381, 4.148148148148149]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.230769230769231, 1.6153846153846152, 2.0, 4.814814814814815]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.5797872340425532, 1.1170212765957448, 1.8181818181818181, 6.266666666666667]","[0, 0, 4.242857142857143, 1.4571428571428573, 3.0, 1.3725490196078431]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.73936170212766, 1.4361702127659575, 4.538461538461538, 5.696969696969696]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.545454545454546, 1.5, 1.9411764705882353, 4.888888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.3846153846153846, 2.0, 1.5476190476190477]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.59090909090909, 2.0454545454545454, 2.5, 1.4666666666666666]","[0, 0, 6.517241379310345, 1.8620689655172415, 1.0, 0.8787878787878788]","[0, 1, 4.939024390243902, 1.3170731707317074, 2.909090909090909, 1.0512820512820513]","[0, 0, 13.5, 3.3, 0.0, 0.8333333333333334]","[0, 1, 3.31578947368421, 1.631578947368421, 5.333333333333333, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.8152173913043477, 1.3695652173913042, 2.7777777777777777, 1.1358024691358024]","[0, 1, 5.4, 1.8, 1.6428571428571428, 0.9649122807017543]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.108695652173913, 1.1956521739130435, 5.0, 3.5384615384615383]","[0, 0, 0, 0, 0, 0]"
60,2017-06-13,20170613HTLT0,"[0, 0, 5.764044943820225, 1.651685393258427, 1.1304347826086956, 0.9888888888888889]","[0, 0, 5.785714285714286, 1.8749999999999998, 1.2380952380952381, 4.148148148148149]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.230769230769231, 1.6153846153846152, 2.0, 4.814814814814815]","[0, 0, 0, 0, 0, 0]","[1, 0, 1.7290640394088672, 1.1231527093596059, 1.9583333333333333, 6.151515151515152]","[0, 0, 4.242857142857143, 1.4571428571428573, 3.0, 1.3725490196078431]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.73936170212766, 1.4361702127659575, 4.538461538461538, 5.696969696969696]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.545454545454546, 1.5, 1.9411764705882353, 4.888888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.3846153846153846, 2.0, 1.5476190476190477]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.59090909090909, 2.0454545454545454, 2.5, 1.4666666666666666]","[0, 0, 6.517241379310345, 1.8620689655172415, 1.0, 0.8787878787878788]","[0, 1, 5.023255813953488, 1.3255813953488371, 3.0, 1.0617283950617284]","[0, 0, 13.5, 3.3, 0.0, 0.8333333333333334]","[0, 0, 3.31578947368421, 1.631578947368421, 5.333333333333333, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.5100000000000002, 1.2899999999999998, 2.888888888888889, 1.1904761904761905]","[0, 1, 5.303571428571429, 1.7678571428571428, 1.6428571428571428, 0.9333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.108695652173913, 1.1956521739130435, 5.0, 3.5384615384615383]","[0, 0, 0, 0, 0, 0]"
61,2017-06-14,20170614HTLT0,"[0, 0, 5.764044943820225, 1.651685393258427, 1.1304347826086956, 0.9888888888888889]","[0, 0, 5.785714285714286, 1.8749999999999998, 1.2380952380952381, 4.148148148148149]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.942857142857142, 1.7142857142857144, 1.7407407407407407, 4.666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.7290640394088672, 1.1231527093596059, 1.9583333333333333, 6.151515151515152]","[1, 0, 3.494117647058824, 1.2352941176470589, 3.125, 1.574074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.73936170212766, 1.4361702127659575, 4.538461538461538, 5.696969696969696]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.545454545454546, 1.5, 1.9411764705882353, 4.888888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.472972972972974, 1.3783783783783783, 1.7777777777777777, 1.6444444444444446]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 1, 9.719999999999999, 2.04, 3.0, 1.388888888888889]","[0, 0, 6.517241379310345, 1.8620689655172415, 1.0, 0.8787878787878788]","[0, 0, 5.023255813953488, 1.3255813953488371, 3.0, 1.0617283950617284]","[0, 0, 13.5, 3.3, 0.0, 0.8333333333333334]","[0, 0, 3.31578947368421, 1.631578947368421, 5.333333333333333, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.4752475247524752, 1.306930693069307, 2.888888888888889, 1.160919540229885]","[0, 0, 5.303571428571429, 1.7678571428571428, 1.6428571428571428, 0.9333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.108695652173913, 1.1956521739130435, 5.0, 3.5384615384615383]","[0, 0, 0, 0, 0, 0]"
62,2017-06-15,20170615HTLT0,"[0, 0, 5.764044943820225, 1.651685393258427, 1.1304347826086956, 0.9888888888888889]","[1, 0, 6.096774193548387, 1.9596774193548385, 1.16, 4.133333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.942857142857142, 1.7142857142857144, 1.7407407407407407, 4.666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.7290640394088672, 1.1231527093596059, 1.9583333333333333, 6.151515151515152]","[0, 0, 3.494117647058824, 1.2352941176470589, 3.125, 1.574074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.73936170212766, 1.4361702127659575, 4.538461538461538, 5.696969696969696]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.545454545454546, 1.5, 1.9411764705882353, 4.888888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.25974025974026, 1.3636363636363635, 1.7777777777777777, 1.6041666666666667]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 1, 9.310344827586208, 1.9655172413793105, 2.3333333333333335, 1.380952380952381]","[0, 0, 6.517241379310345, 1.8620689655172415, 1.0, 0.8787878787878788]","[0, 0, 5.023255813953488, 1.3255813953488371, 3.0, 1.0617283950617284]","[0, 0, 13.5, 3.3, 0.0, 0.8333333333333334]","[0, 0, 3.31578947368421, 1.631578947368421, 5.333333333333333, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4752475247524752, 1.306930693069307, 2.888888888888889, 1.160919540229885]","[0, 0, 5.303571428571429, 1.7678571428571428, 1.6428571428571428, 0.9333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.108695652173913, 1.1956521739130435, 5.0, 3.5384615384615383]","[0, 0, 0, 0, 0, 0]"
63,2017-06-16,20170616LTWO0,"[0, 0, 5.764044943820225, 1.651685393258427, 1.1304347826086956, 0.9888888888888889]","[0, 0, 6.096774193548387, 1.9596774193548385, 1.16, 4.133333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.942857142857142, 1.7142857142857144, 1.7407407407407407, 4.666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.7290640394088672, 1.1231527093596059, 1.9583333333333333, 6.151515151515152]","[0, 0, 3.494117647058824, 1.2352941176470589, 3.125, 1.574074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.73936170212766, 1.4361702127659575, 4.538461538461538, 5.696969696969696]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.545454545454546, 1.5, 1.9411764705882353, 4.888888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.25974025974026, 1.3636363636363635, 1.7777777777777777, 1.6041666666666667]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.310344827586208, 1.9655172413793105, 2.3333333333333335, 1.380952380952381]","[0, 0, 6.517241379310345, 1.8620689655172415, 1.0, 0.8787878787878788]","[0, 1, 5.764044943820225, 1.4157303370786516, 3.090909090909091, 1.0595238095238095]","[1, 0, 12.789473684210526, 2.210526315789474, 0.6666666666666666, 1.2666666666666666]","[0, 0, 3.31578947368421, 1.631578947368421, 5.333333333333333, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4752475247524752, 1.306930693069307, 2.888888888888889, 1.160919540229885]","[0, 1, 5.4, 1.8, 1.4375, 0.9523809523809523]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.108695652173913, 1.1956521739130435, 5.0, 3.5384615384615383]","[0, 0, 0, 0, 0, 0]"
64,2017-06-17,20170617LTWO0,"[1, 0, 5.346534653465347, 1.6336633663366338, 1.391304347826087, 1.086021505376344]","[0, 0, 6.096774193548387, 1.9596774193548385, 1.16, 4.133333333333334]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.703448275862069, 1.7379310344827585, 1.75, 4.3939393939393945]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.7290640394088672, 1.1231527093596059, 1.9583333333333333, 6.151515151515152]","[0, 0, 3.494117647058824, 1.2352941176470589, 3.125, 1.574074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.73936170212766, 1.4361702127659575, 4.538461538461538, 5.696969696969696]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.545454545454546, 1.5, 1.9411764705882353, 4.888888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.25974025974026, 1.3636363636363635, 1.7777777777777777, 1.6041666666666667]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 1, 10.241379310344827, 1.9655172413793105, 2.3333333333333335, 1.2083333333333333]","[0, 0, 6.517241379310345, 1.8620689655172415, 1.0, 0.8787878787878788]","[0, 0, 5.764044943820225, 1.4157303370786516, 3.090909090909091, 1.0595238095238095]","[0, 0, 12.789473684210526, 2.210526315789474, 0.6666666666666666, 1.2666666666666666]","[0, 0, 3.31578947368421, 1.631578947368421, 5.333333333333333, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.2772277227722775, 1.3960396039603962, 2.6, 1.1222222222222222]","[0, 0, 5.4, 1.8, 1.4375, 0.9523809523809523]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.108695652173913, 1.1956521739130435, 5.0, 3.5384615384615383]","[0, 0, 0, 0, 0, 0]"
65,2017-06-18,20170618LTWO0,"[0, 0, 5.346534653465347, 1.6336633663366338, 1.391304347826087, 1.086021505376344]","[0, 0, 6.096774193548387, 1.9596774193548385, 1.16, 4.133333333333334]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.5675675675675675, 1.7432432432432432, 1.7241379310344827, 4.111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.7290640394088672, 1.1231527093596059, 1.9583333333333333, 6.151515151515152]","[0, 1, 3.2399999999999998, 1.3199999999999998, 2.1538461538461537, 1.7543859649122808]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.318181818181818, 1.4545454545454546, 4.266666666666667, 5.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.545454545454546, 1.5, 1.9411764705882353, 4.888888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.25974025974026, 1.3636363636363635, 1.7777777777777777, 1.6041666666666667]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 1, 9.28125, 1.96875, 1.75, 1.1851851851851851]","[0, 0, 6.517241379310345, 1.8620689655172415, 1.0, 0.8787878787878788]","[0, 1, 5.576086956521739, 1.3695652173913042, 3.090909090909091, 1.0574712643678161]","[0, 0, 12.789473684210526, 2.210526315789474, 0.6666666666666666, 1.2666666666666666]","[0, 1, 3.2033898305084745, 1.5762711864406778, 5.333333333333333, 0.9833333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.2772277227722775, 1.3960396039603962, 2.6, 1.1222222222222222]","[0, 1, 5.142857142857142, 1.7619047619047619, 1.5, 0.9545454545454546]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.108695652173913, 1.1956521739130435, 5.0, 3.5384615384615383]","[0, 0, 0, 0, 0, 0]"
66,2017-06-20,20170620LTKT0,"[0, 0, 5.346534653465347, 1.6336633663366338, 1.391304347826087, 1.086021505376344]","[0, 0, 6.096774193548387, 1.9596774193548385, 1.16, 4.133333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.5675675675675675, 1.7432432432432432, 1.7241379310344827, 4.111111111111112]","[0, 0, 0, 0, 0, 0]","[1, 0, 2.1891891891891895, 1.1486486486486487, 1.793103448275862, 6.166666666666667]","[0, 0, 3.2399999999999998, 1.3199999999999998, 2.1538461538461537, 1.7543859649122808]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.318181818181818, 1.4545454545454546, 4.266666666666667, 5.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.5, 1.6458333333333333, 2.235294117647059, 4.8]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.909090909090909, 1.3636363636363638, 1.9, 1.7254901960784312]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.28125, 1.96875, 1.75, 1.1851851851851851]","[0, 0, 6.517241379310345, 1.8620689655172415, 1.0, 0.8787878787878788]","[0, 0, 5.576086956521739, 1.3695652173913042, 3.090909090909091, 1.0574712643678161]","[0, 0, 12.789473684210526, 2.210526315789474, 0.6666666666666666, 1.2666666666666666]","[0, 0, 3.2033898305084745, 1.5762711864406778, 5.333333333333333, 0.9833333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.153846153846154, 1.3846153846153848, 2.6, 1.118279569892473]","[0, 0, 5.142857142857142, 1.7619047619047619, 1.5, 0.9545454545454546]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.108695652173913, 1.1956521739130435, 5.0, 3.5384615384615383]","[0, 0, 0, 0, 0, 0]"
67,2017-06-21,20170621LTKT0,"[0, 0, 5.346534653465347, 1.6336633663366338, 1.391304347826087, 1.086021505376344]","[0, 0, 6.096774193548387, 1.9596774193548385, 1.16, 4.133333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.5675675675675675, 1.7432432432432432, 1.7241379310344827, 4.111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.1891891891891895, 1.1486486486486487, 1.793103448275862, 6.166666666666667]","[0, 1, 3.7058823529411766, 1.3529411764705883, 2.142857142857143, 1.7]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.318181818181818, 1.4545454545454546, 4.266666666666667, 5.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.5, 1.6458333333333333, 2.235294117647059, 4.8]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.747252747252747, 1.3186813186813187, 1.9, 1.6851851851851851]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.28125, 1.96875, 1.75, 1.1851851851851851]","[0, 0, 6.517241379310345, 1.8620689655172415, 1.0, 0.8787878787878788]","[0, 1, 5.457446808510638, 1.4042553191489362, 2.6923076923076925, 1.0444444444444445]","[0, 0, 12.789473684210526, 2.210526315789474, 0.6666666666666666, 1.2666666666666666]","[0, 0, 3.2033898305084745, 1.5762711864406778, 5.333333333333333, 0.9833333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.153846153846154, 1.3846153846153848, 2.6, 1.118279569892473]","[0, 0, 5.142857142857142, 1.7619047619047619, 1.5, 0.9545454545454546]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.0212765957446805, 1.1914893617021276, 5.0, 3.357142857142857]","[0, 0, 0, 0, 0, 0]"
68,2017-06-22,20170622LTKT0,"[0, 0, 5.346534653465347, 1.6336633663366338, 1.391304347826087, 1.086021505376344]","[0, 0, 6.096774193548387, 1.9596774193548385, 1.16, 4.133333333333334]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.067114093959732, 1.7919463087248324, 1.7586206896551724, 3.8205128205128203]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.1891891891891895, 1.1486486486486487, 1.793103448275862, 6.166666666666667]","[0, 0, 3.7058823529411766, 1.3529411764705883, 2.142857142857143, 1.7]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.318181818181818, 1.4545454545454546, 4.266666666666667, 5.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.530612244897958, 1.6326530612244898, 2.235294117647059, 4.454545454545454]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.747252747252747, 1.3186813186813187, 1.9, 1.6851851851851851]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.28125, 1.96875, 1.75, 1.1851851851851851]","[0, 0, 6.517241379310345, 1.8620689655172415, 1.0, 0.8787878787878788]","[0, 0, 5.457446808510638, 1.4042553191489362, 2.6923076923076925, 1.0444444444444445]","[1, 0, 8.027027027027028, 1.7027027027027026, 1.3333333333333333, 2.055555555555556]","[0, 0, 3.2033898305084745, 1.5762711864406778, 5.333333333333333, 0.9833333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.037383177570093, 1.4018691588785048, 2.6, 1.1145833333333333]","[0, 0, 5.142857142857142, 1.7619047619047619, 1.5, 0.9545454545454546]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.0212765957446805, 1.1914893617021276, 5.0, 3.357142857142857]","[0, 0, 0, 0, 0, 0]"
69,2017-06-23,20170623LTOB0,"[1, 0, 6.517241379310345, 1.6810344827586208, 1.4615384615384615, 1.2083333333333333]","[0, 0, 6.096774193548387, 1.9596774193548385, 1.16, 4.133333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.067114093959732, 1.7919463087248324, 1.7586206896551724, 3.8205128205128203]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.1891891891891895, 1.1486486486486487, 1.793103448275862, 6.166666666666667]","[0, 1, 3.5660377358490565, 1.3584905660377358, 2.2142857142857144, 1.6825396825396826]","[0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.318181818181818, 1.4545454545454546, 4.266666666666667, 5.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.530612244897958, 1.6326530612244898, 2.235294117647059, 4.454545454545454]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.170212765957447, 1.372340425531915, 1.7272727272727273, 1.6491228070175439]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.28125, 1.96875, 1.75, 1.1851851851851851]","[0, 0, 6.517241379310345, 1.8620689655172415, 1.0, 0.8787878787878788]","[0, 0, 5.457446808510638, 1.4042553191489362, 2.6923076923076925, 1.0444444444444445]","[0, 0, 8.027027027027028, 1.7027027027027026, 1.3333333333333333, 2.055555555555556]","[0, 0, 3.2033898305084745, 1.5762711864406778, 5.333333333333333, 0.9833333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.037383177570093, 1.4018691588785048, 2.6, 1.1145833333333333]","[0, 0, 5.142857142857142, 1.7619047619047619, 1.5, 0.9545454545454546]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.0212765957446805, 1.1914893617021276, 5.0, 3.357142857142857]","[0, 0, 0, 0, 0, 0]"
