,date,game_key,김대유,김용주,조근종,류희운,조현우,김민수,엄상백,정성곤,주권,김재윤,배제성,조한욱,박세진,김태오,이대은,조병욱,이정현,이종혁,최건,김민,신병률,박시윤,박주현,쿠에바스,이정훈,손동현,알칸타라,전용주,이상동,이선우,금민철,전유수,윤근영,이상화,하준호,배우열
99,2019-07-30,20190730HHKT0,"[0, 0, 2.7, 1.3199999999999998, 1.5714285714285714, 1.2820512820512822]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.793103448275862, 1.4482758620689655, 1.6666666666666667, 1.074074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.263157894736842, 1.5789473684210527, 1.6, 1.0555555555555556]","[0, 0, 3.9568965517241375, 1.370689655172414, 1.6470588235294117, 2.5777777777777775]","[0, 0, 8.217391304347826, 2.0217391304347827, 0.9090909090909091, 1.2266666666666668]","[0, 0, 4.57258064516129, 1.4758064516129032, 2.125, 1.0333333333333334]","[0, 1, 3.6346153846153846, 1.1538461538461537, 2.909090909090909, 1.0612244897959184]","[0, 1, 3.7800000000000002, 0.96, 2.142857142857143, 1.0416666666666667]","[0, 0, 4.897674418604652, 1.5209302325581395, 1.5294117647058822, 3.981481481481482]","[0, 0, 0.0, 1.0, 0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 3.375, 0.0, 0.8888888888888888]","[0, 1, 4.821428571428571, 1.545918367346939, 1.303030303030303, 2.722222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.4545454545454546, 2.4545454545454546, 1.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.790322580645162, 1.5193548387096776, 1.3333333333333333, 5.7407407407407405]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.802816901408451, 1.0901408450704226, 2.764705882352941, 6.228070175438596]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.9090909090909092, 0.782608695652174, 1.0864197530864197]","[1, 0, 3.9974025974025973, 1.2077922077922076, 5.0, 6.754385964912281]","[0, 0, 7.7142857142857135, 3.8571428571428568, 0.16666666666666666, 0.7777777777777778]","[0, 0, 8.526315789473683, 1.2631578947368423, 0.0, 1.2666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.660714285714286, 1.5357142857142858, 1.0833333333333333, 4.3076923076923075]","[0, 1, 4.263157894736842, 1.4210526315789473, 1.6875, 0.9743589743589743]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
100,2019-07-31,20190731HHKT0,"[0, 0, 2.7, 1.3199999999999998, 1.5714285714285714, 1.2820512820512822]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.793103448275862, 1.4482758620689655, 1.6666666666666667, 1.074074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.263157894736842, 1.5789473684210527, 1.6, 1.0555555555555556]","[0, 0, 3.9568965517241375, 1.370689655172414, 1.6470588235294117, 2.5777777777777775]","[0, 0, 8.217391304347826, 2.0217391304347827, 0.9090909090909091, 1.2266666666666668]","[0, 0, 4.57258064516129, 1.4758064516129032, 2.125, 1.0333333333333334]","[0, 0, 3.6346153846153846, 1.1538461538461537, 2.909090909090909, 1.0612244897959184]","[0, 0, 3.7800000000000002, 0.96, 2.142857142857143, 1.0416666666666667]","[0, 0, 4.897674418604652, 1.5209302325581395, 1.5294117647058822, 3.981481481481482]","[0, 0, 0.0, 1.0, 0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 3.375, 0.0, 0.8888888888888888]","[0, 0, 4.821428571428571, 1.545918367346939, 1.303030303030303, 2.722222222222222]","[0, 0, 0, 0, 0, 0]","[0, 1, 27.0, 3.0, 2.0, 1.0]","[0, 0, 2.4545454545454546, 2.4545454545454546, 1.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.56797583081571, 1.5226586102719033, 1.2916666666666667, 5.807017543859649]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.802816901408451, 1.0901408450704226, 2.764705882352941, 6.228070175438596]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.9090909090909092, 0.782608695652174, 1.0864197530864197]","[0, 0, 3.9974025974025973, 1.2077922077922076, 5.0, 6.754385964912281]","[0, 0, 7.7142857142857135, 3.8571428571428568, 0.16666666666666666, 0.7777777777777778]","[0, 0, 8.526315789473683, 1.2631578947368423, 0.0, 1.2666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.660714285714286, 1.5357142857142858, 1.0833333333333333, 4.3076923076923075]","[0, 0, 4.263157894736842, 1.4210526315789473, 1.6875, 0.9743589743589743]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
101,2019-08-01,20190801HHKT0,"[0, 0, 2.7, 1.3199999999999998, 1.5714285714285714, 1.2820512820512822]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.793103448275862, 1.4482758620689655, 1.6666666666666667, 1.074074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.263157894736842, 1.5789473684210527, 1.6, 1.0555555555555556]","[0, 0, 3.9568965517241375, 1.370689655172414, 1.6470588235294117, 2.5777777777777775]","[0, 0, 8.217391304347826, 2.0217391304347827, 0.9090909090909091, 1.2266666666666668]","[0, 0, 4.57258064516129, 1.4758064516129032, 2.125, 1.0333333333333334]","[0, 1, 3.5, 1.1481481481481481, 2.909090909090909, 1.08]","[0, 1, 3.7058823529411766, 0.9411764705882353, 2.142857142857143, 1.0]","[1, 0, 4.792207792207792, 1.5194805194805194, 1.35, 4.052631578947368]","[0, 0, 0.0, 1.0, 0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 3.375, 0.0, 0.8888888888888888]","[0, 1, 4.748743718592965, 1.5376884422110555, 1.303030303030303, 2.6533333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 27.0, 3.0, 2.0, 1.0]","[0, 0, 2.4545454545454546, 2.4545454545454546, 1.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.56797583081571, 1.5226586102719033, 1.2916666666666667, 5.807017543859649]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.802816901408451, 1.0901408450704226, 2.764705882352941, 6.228070175438596]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.9090909090909092, 0.782608695652174, 1.0864197530864197]","[0, 0, 3.9974025974025973, 1.2077922077922076, 5.0, 6.754385964912281]","[0, 0, 7.7142857142857135, 3.8571428571428568, 0.16666666666666666, 0.7777777777777778]","[0, 0, 8.526315789473683, 1.2631578947368423, 0.0, 1.2666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.660714285714286, 1.5357142857142858, 1.0833333333333333, 4.3076923076923075]","[0, 1, 4.189655172413794, 1.4482758620689655, 1.75, 0.9666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
102,2019-08-03,20190803KTWO0,"[0, 0, 2.7, 1.3199999999999998, 1.5714285714285714, 1.2820512820512822]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.793103448275862, 1.4482758620689655, 1.6666666666666667, 1.074074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.263157894736842, 1.5789473684210527, 1.6, 1.0555555555555556]","[0, 0, 3.9568965517241375, 1.370689655172414, 1.6470588235294117, 2.5777777777777775]","[0, 0, 8.217391304347826, 2.0217391304347827, 0.9090909090909091, 1.2266666666666668]","[0, 1, 5.184, 1.536, 2.125, 1.0162601626016259]","[0, 0, 3.5, 1.1481481481481481, 2.909090909090909, 1.08]","[0, 1, 3.5, 0.9444444444444444, 2.2857142857142856, 1.0]","[0, 0, 4.792207792207792, 1.5194805194805194, 1.35, 4.052631578947368]","[0, 0, 0.0, 1.0, 0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 3.375, 0.0, 0.8888888888888888]","[0, 0, 4.748743718592965, 1.5376884422110555, 1.303030303030303, 2.6533333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 27.0, 3.0, 2.0, 1.0]","[0, 0, 2.4545454545454546, 2.4545454545454546, 1.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.56797583081571, 1.5226586102719033, 1.2916666666666667, 5.807017543859649]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.9405405405405407, 1.1432432432432433, 2.6486486486486487, 6.166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.9090909090909092, 0.782608695652174, 1.0864197530864197]","[0, 0, 3.9974025974025973, 1.2077922077922076, 5.0, 6.754385964912281]","[0, 0, 7.7142857142857135, 3.8571428571428568, 0.16666666666666666, 0.7777777777777778]","[0, 0, 8.526315789473683, 1.2631578947368423, 0.0, 1.2666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.660714285714286, 1.5357142857142858, 1.0833333333333333, 4.3076923076923075]","[0, 1, 4.084033613445378, 1.46218487394958, 1.8125, 0.9674796747967479]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
103,2019-08-04,20190804KTWO0,"[0, 0, 2.7, 1.3199999999999998, 1.5714285714285714, 1.2820512820512822]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.793103448275862, 1.4482758620689655, 1.6666666666666667, 1.074074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.263157894736842, 1.5789473684210527, 1.6, 1.0555555555555556]","[1, 0, 4.295454545454545, 1.4090909090909092, 1.6842105263157894, 2.75]","[0, 0, 8.217391304347826, 2.0217391304347827, 0.9090909090909091, 1.2266666666666668]","[0, 0, 5.184, 1.536, 2.125, 1.0162601626016259]","[0, 0, 3.5, 1.1481481481481481, 2.909090909090909, 1.08]","[0, 1, 3.31578947368421, 0.8947368421052632, 2.2857142857142856, 1.0]","[0, 0, 4.792207792207792, 1.5194805194805194, 1.35, 4.052631578947368]","[0, 0, 0.0, 1.0, 0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 3.375, 0.0, 0.8888888888888888]","[0, 1, 4.6782178217821775, 1.5297029702970297, 1.3333333333333333, 2.5897435897435894]","[0, 0, 0, 0, 0, 0]","[0, 0, 27.0, 3.0, 2.0, 1.0]","[0, 0, 2.4545454545454546, 2.4545454545454546, 1.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.56797583081571, 1.5226586102719033, 1.2916666666666667, 5.807017543859649]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9405405405405407, 1.1432432432432433, 2.6486486486486487, 6.166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.9090909090909092, 0.782608695652174, 1.0864197530864197]","[0, 0, 3.9974025974025973, 1.2077922077922076, 5.0, 6.754385964912281]","[0, 0, 7.7142857142857135, 3.8571428571428568, 0.16666666666666666, 0.7777777777777778]","[0, 0, 8.526315789473683, 1.2631578947368423, 0.0, 1.2666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.660714285714286, 1.5357142857142858, 1.0833333333333333, 4.3076923076923075]","[0, 1, 3.983606557377049, 1.4754098360655739, 1.8125, 0.9682539682539681]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
104,2019-08-06,20190806KTSK0,"[0, 0, 2.7, 1.3199999999999998, 1.5714285714285714, 1.2820512820512822]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.793103448275862, 1.4482758620689655, 1.6666666666666667, 1.074074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.263157894736842, 1.5789473684210527, 1.6, 1.0555555555555556]","[0, 0, 4.295454545454545, 1.4090909090909092, 1.6842105263157894, 2.75]","[0, 0, 8.217391304347826, 2.0217391304347827, 0.9090909090909091, 1.2266666666666668]","[0, 0, 5.184, 1.536, 2.125, 1.0162601626016259]","[0, 1, 3.4785276073619635, 1.1595092024539877, 2.75, 1.065359477124183]","[0, 1, 3.098360655737705, 0.8360655737704918, 2.4285714285714284, 1.0166666666666666]","[0, 0, 4.792207792207792, 1.5194805194805194, 1.35, 4.052631578947368]","[0, 0, 0.0, 1.0, 0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 3.375, 0.0, 0.8888888888888888]","[0, 1, 4.609756097560976, 1.5219512195121951, 1.3636363636363635, 2.530864197530864]","[0, 0, 0, 0, 0, 0]","[0, 0, 27.0, 3.0, 2.0, 1.0]","[0, 0, 2.4545454545454546, 2.4545454545454546, 1.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.56797583081571, 1.5226586102719033, 1.2916666666666667, 5.807017543859649]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9405405405405407, 1.1432432432432433, 2.6486486486486487, 6.166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.9090909090909092, 0.782608695652174, 1.0864197530864197]","[1, 0, 3.9825, 1.2149999999999999, 4.6875, 6.666666666666667]","[0, 0, 7.7142857142857135, 3.8571428571428568, 0.16666666666666666, 0.7777777777777778]","[0, 0, 8.526315789473683, 1.2631578947368423, 0.0, 1.2666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.660714285714286, 1.5357142857142858, 1.0833333333333333, 4.3076923076923075]","[0, 0, 3.983606557377049, 1.4754098360655739, 1.8125, 0.9682539682539681]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
105,2019-08-07,20190807KTSK0,"[0, 0, 2.7, 1.3199999999999998, 1.5714285714285714, 1.2820512820512822]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.793103448275862, 1.4482758620689655, 1.6666666666666667, 1.074074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.263157894736842, 1.5789473684210527, 1.6, 1.0555555555555556]","[0, 0, 4.295454545454545, 1.4090909090909092, 1.6842105263157894, 2.75]","[0, 0, 8.217391304347826, 2.0217391304347827, 0.9090909090909091, 1.2266666666666668]","[0, 0, 5.184, 1.536, 2.125, 1.0162601626016259]","[0, 0, 3.4785276073619635, 1.1595092024539877, 2.75, 1.065359477124183]","[0, 0, 3.098360655737705, 0.8360655737704918, 2.4285714285714284, 1.0166666666666666]","[0, 0, 4.792207792207792, 1.5194805194805194, 1.35, 4.052631578947368]","[0, 0, 0.0, 1.0, 0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 3.375, 0.0, 0.8888888888888888]","[0, 0, 4.609756097560976, 1.5219512195121951, 1.3636363636363635, 2.530864197530864]","[0, 0, 0, 0, 0, 0]","[0, 1, 16.2, 1.7999999999999998, 2.0, 0.8333333333333334]","[0, 0, 2.4545454545454546, 2.4545454545454546, 1.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.626404494382022, 1.5168539325842696, 1.34, 5.933333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9405405405405407, 1.1432432432432433, 2.6486486486486487, 6.166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.9090909090909092, 0.782608695652174, 1.0864197530864197]","[0, 0, 3.9825, 1.2149999999999999, 4.6875, 6.666666666666667]","[0, 0, 7.7142857142857135, 3.8571428571428568, 0.16666666666666666, 0.7777777777777778]","[0, 0, 8.526315789473683, 1.2631578947368423, 0.0, 1.2666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.660714285714286, 1.5357142857142858, 1.0833333333333333, 4.3076923076923075]","[0, 0, 3.983606557377049, 1.4754098360655739, 1.8125, 0.9682539682539681]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
106,2019-08-08,20190808KTOB0,"[0, 1, 2.4107142857142856, 1.232142857142857, 1.625, 1.3333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.793103448275862, 1.4482758620689655, 1.6666666666666667, 1.074074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.263157894736842, 1.5789473684210527, 1.6, 1.0555555555555556]","[0, 0, 4.295454545454545, 1.4090909090909092, 1.6842105263157894, 2.75]","[0, 0, 8.217391304347826, 2.0217391304347827, 0.9090909090909091, 1.2266666666666668]","[0, 0, 5.184, 1.536, 2.125, 1.0162601626016259]","[0, 0, 3.4785276073619635, 1.1595092024539877, 2.75, 1.065359477124183]","[0, 0, 3.098360655737705, 0.8360655737704918, 2.4285714285714284, 1.0166666666666666]","[1, 0, 4.463709677419355, 1.4879032258064515, 1.4390243902439024, 4.133333333333334]","[0, 0, 0.0, 1.0, 0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 3.375, 0.0, 0.8888888888888888]","[0, 0, 4.609756097560976, 1.5219512195121951, 1.3636363636363635, 2.530864197530864]","[0, 0, 0, 0, 0, 0]","[0, 1, 10.125, 1.125, 3.0, 0.8888888888888888]","[0, 0, 2.4545454545454546, 2.4545454545454546, 1.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.626404494382022, 1.5168539325842696, 1.34, 5.933333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9405405405405407, 1.1432432432432433, 2.6486486486486487, 6.166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.9090909090909092, 0.782608695652174, 1.0864197530864197]","[0, 0, 3.9825, 1.2149999999999999, 4.6875, 6.666666666666667]","[0, 0, 7.7142857142857135, 3.8571428571428568, 0.16666666666666666, 0.7777777777777778]","[0, 0, 8.526315789473683, 1.2631578947368423, 0.0, 1.2666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.660714285714286, 1.5357142857142858, 1.0833333333333333, 4.3076923076923075]","[0, 0, 3.983606557377049, 1.4754098360655739, 1.8125, 0.9682539682539681]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
107,2019-08-09,20190809KTOB0,"[0, 0, 2.4107142857142856, 1.232142857142857, 1.625, 1.3333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.793103448275862, 1.4482758620689655, 1.6666666666666667, 1.074074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.263157894736842, 1.5789473684210527, 1.6, 1.0555555555555556]","[0, 0, 4.295454545454545, 1.4090909090909092, 1.6842105263157894, 2.75]","[0, 0, 8.217391304347826, 2.0217391304347827, 0.9090909090909091, 1.2266666666666668]","[0, 0, 5.184, 1.536, 2.125, 1.0162601626016259]","[0, 0, 3.4785276073619635, 1.1595092024539877, 2.75, 1.065359477124183]","[0, 0, 3.098360655737705, 0.8360655737704918, 2.4285714285714284, 1.0166666666666666]","[0, 0, 4.463709677419355, 1.4879032258064515, 1.4390243902439024, 4.133333333333334]","[0, 0, 0.0, 1.0, 0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 3.375, 0.0, 0.8888888888888888]","[0, 0, 4.609756097560976, 1.5219512195121951, 1.3636363636363635, 2.530864197530864]","[0, 0, 0, 0, 0, 0]","[0, 0, 10.125, 1.125, 3.0, 0.8888888888888888]","[0, 0, 2.4545454545454546, 2.4545454545454546, 1.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.626404494382022, 1.5168539325842696, 1.34, 5.933333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.8273195876288657, 1.152061855670103, 2.4047619047619047, 6.158730158730159]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.9090909090909092, 0.782608695652174, 1.0864197530864197]","[0, 0, 3.9825, 1.2149999999999999, 4.6875, 6.666666666666667]","[0, 0, 7.7142857142857135, 3.8571428571428568, 0.16666666666666666, 0.7777777777777778]","[0, 0, 8.526315789473683, 1.2631578947368423, 0.0, 1.2666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.660714285714286, 1.5357142857142858, 1.0833333333333333, 4.3076923076923075]","[0, 1, 4.039370078740157, 1.464566929133858, 1.9375, 0.9844961240310078]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
108,2019-08-10,20190810HHKT0,"[0, 0, 2.4107142857142856, 1.232142857142857, 1.625, 1.3333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.793103448275862, 1.4482758620689655, 1.6666666666666667, 1.074074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.263157894736842, 1.5789473684210527, 1.6, 1.0555555555555556]","[1, 0, 4.224489795918368, 1.4285714285714286, 1.6666666666666667, 2.8823529411764706]","[0, 0, 8.217391304347826, 2.0217391304347827, 0.9090909090909091, 1.2266666666666668]","[0, 1, 5.0625, 1.5234375, 2.1875, 1.0158730158730158]","[0, 1, 3.4156626506024095, 1.1385542168674698, 2.9166666666666665, 1.064102564102564]","[0, 1, 2.8636363636363638, 0.7727272727272727, 2.5714285714285716, 1.0476190476190477]","[0, 0, 4.463709677419355, 1.4879032258064515, 1.4390243902439024, 4.133333333333334]","[0, 0, 0.0, 1.0, 0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 3.375, 0.0, 0.8888888888888888]","[0, 1, 4.543269230769231, 1.514423076923077, 1.393939393939394, 2.476190476190476]","[0, 0, 0, 0, 0, 0]","[0, 0, 10.125, 1.125, 3.0, 0.8888888888888888]","[0, 0, 2.4545454545454546, 2.4545454545454546, 1.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.626404494382022, 1.5168539325842696, 1.34, 5.933333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8273195876288657, 1.152061855670103, 2.4047619047619047, 6.158730158730159]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.9090909090909092, 0.782608695652174, 1.0864197530864197]","[0, 0, 3.9825, 1.2149999999999999, 4.6875, 6.666666666666667]","[0, 0, 7.7142857142857135, 3.8571428571428568, 0.16666666666666666, 0.7777777777777778]","[0, 0, 8.526315789473683, 1.2631578947368423, 0.0, 1.2666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.660714285714286, 1.5357142857142858, 1.0833333333333333, 4.3076923076923075]","[0, 0, 4.039370078740157, 1.464566929133858, 1.9375, 0.9844961240310078]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
109,2019-08-11,20190811HHKT0,"[0, 0, 2.4107142857142856, 1.232142857142857, 1.625, 1.3333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.793103448275862, 1.4482758620689655, 1.6666666666666667, 1.074074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.263157894736842, 1.5789473684210527, 1.6, 1.0555555555555556]","[0, 0, 4.224489795918368, 1.4285714285714286, 1.6666666666666667, 2.8823529411764706]","[0, 0, 8.217391304347826, 2.0217391304347827, 0.9090909090909091, 1.2266666666666668]","[0, 1, 4.9465648854961835, 1.534351145038168, 1.9444444444444444, 1.0155038759689923]","[0, 1, 3.375, 1.125, 3.0, 1.0566037735849056]","[0, 1, 2.739130434782609, 0.782608695652174, 2.7142857142857144, 1.0454545454545454]","[0, 0, 4.463709677419355, 1.4879032258064515, 1.4390243902439024, 4.133333333333334]","[0, 0, 0.0, 1.0, 0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 3.375, 0.0, 0.8888888888888888]","[0, 1, 4.5215311004784695, 1.507177033492823, 1.393939393939394, 2.402298850574713]","[0, 0, 0, 0, 0, 0]","[1, 0, 9.818181818181818, 1.3636363636363638, 1.5, 0.9166666666666666]","[0, 0, 2.4545454545454546, 2.4545454545454546, 1.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.626404494382022, 1.5168539325842696, 1.34, 5.933333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8273195876288657, 1.152061855670103, 2.4047619047619047, 6.158730158730159]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.9090909090909092, 0.782608695652174, 1.0864197530864197]","[0, 0, 3.9825, 1.2149999999999999, 4.6875, 6.666666666666667]","[0, 0, 7.7142857142857135, 3.8571428571428568, 0.16666666666666666, 0.7777777777777778]","[0, 0, 8.526315789473683, 1.2631578947368423, 0.0, 1.2666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.660714285714286, 1.5357142857142858, 1.0833333333333333, 4.3076923076923075]","[0, 1, 3.9461538461538463, 1.523076923076923, 1.8235294117647058, 0.9848484848484849]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
